Order ID,Date,Product,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity
211270,18/02/2017,Tomato Juice (Glasgow),GBR,0.69,3.46,576
211271,19/02/2017,Cheese & Pickle Sandwich (Berlin),DEU,1.07,5.34,324
211272,20/02/2017,Green Tea (Tromsø),NOR,1.81,9.06,574
211273,21/02/2017,Chicken Salad Sandwich (Stockholm),SWE,2.01,10.04,262
211274,22/02/2017,Peach Juice (Canberra),AUS,1.28,6.42,239
211275,23/02/2017,BLT Sandwich (Edinburgh),GBR,2.11,10.56,203
211276,24/02/2017,Butter Croissant (Southampton),GBR,1.28,6.4,480
211277,25/02/2017,Almond Croissant (Kraków),POL,1.23,6.14,271
211278,26/02/2017,Fruit Box (Glasgow),GBR,1.19,5.94,322
211279,27/02/2017,Sparkling Water (Toulouse),FRA,0.61,3.04,466
211280,28/02/2017,Blueberry Muffin (Stuttgart),DEU,1.55,7.74,344
211281,28/02/2017,Porridge (Auckland),NZL,1.86,9.28,460
211282,01/03/2017,Still Water (Munich),DEU,1.17,5.84,327
211283,02/03/2017,Peach Juice (Potsdam),DEU,0.79,3.94,253
211284,03/03/2017,Orange Juice (Lausanne),CHE,0.77,3.84,418
211285,04/03/2017,Still Water (Cardiff),GBR,1.42,7.1,449
211286,05/03/2017,Blueberry Muffin (Salzburg),AUT,1.59,7.94,345
211287,06/03/2017,Ham & Cheese Toastie (Toulouse),FRA,2.18,10.88,584
211288,07/03/2017,Lemon & Ginger Tea (Manchester),GBR,0.8,3.98,399
211289,08/03/2017,Butter Croissant (Southampton),GBR,1.61,8.04,459
211290,09/03/2017,Tea (Portland),USA,1.37,6.86,587
211291,10/03/2017,Still Water (Katowice),POL,1.9,9.52,407
211292,11/03/2017,Still Water (Toronto),CAN,2.04,10.18,228
211293,12/03/2017,Porridge (Strasbourg),FRA,1.7,8.52,255
211294,13/03/2017,Sparkling Water (Hamilton),NZL,1.45,7.24,422
211295,14/03/2017,Ham & Cheese Toastie (Munich),DEU,1.52,7.6,527
211296,15/03/2017,Green Tea (Stuttgart),DEU,1.03,5.16,458
211297,16/03/2017,Lemon & Ginger Tea (Brussels),BEL,1.97,9.84,460
211298,17/03/2017,Tomato Juice (Tromsø),NOR,0.77,3.84,224
211299,18/03/2017,Chocolate Twist (Kraków),POL,1.73,8.64,416
211300,19/03/2017,Orange Juice (Copenhagan),DNK,0.78,3.88,273
211301,20/03/2017,Tomato Juice (Potsdam),DEU,1.57,7.84,391
211302,21/03/2017,Chocolate Chip Muffin (Edinburgh),GBR,1.22,6.1,367
211303,22/03/2017,Lemon & Ginger Tea (Gdańsk),POL,1.62,8.08,231
211304,23/03/2017,Chicken Fajita Wrap (Lausanne),CHE,1.82,9.1,308
211305,24/03/2017,Chocolate Chip Muffin (Lausanne),CHE,0.83,4.14,436
211306,25/03/2017,Porridge (Albuquerque),USA,0.72,3.6,366
211307,26/03/2017,Almond Croissant (Lille),FRA,1.57,7.84,553
211308,27/03/2017,Lemon & Ginger Tea (Canberra),AUS,1.54,7.7,508
211309,28/03/2017,Ham & Cheese Toastie (Kirkland),USA,1.08,5.38,583
211310,29/03/2017,Chicken Fajita Wrap (Manchester),GBR,1.36,6.78,220
211311,30/03/2017,Still Water (Copenhagan),DNK,1.04,5.2,244
211312,31/03/2017,Porridge (Sønderborg),DNK,1.2,6.02,582
211313,01/04/2017,Cheese & Pickle Sandwich (Kirkland),USA,1.03,5.14,283
211314,02/04/2017,Tomato Juice (Albuquerque),USA,1.06,5.28,436
211315,03/04/2017,Tomato Juice (Auckland),NZL,1.84,9.2,540
211316,04/04/2017,Chicken Fajita Wrap (Boston),USA,0.94,4.68,431
211317,05/04/2017,Peach Juice (Lausanne),CHE,0.63,3.14,530
211318,06/04/2017,Peach Juice (Berlin),DEU,1.53,7.64,245
211319,07/04/2017,Sparkling Water (Lausanne),CHE,1.11,5.56,212
211320,08/04/2017,Porridge (Albuquerque),USA,1.06,5.32,408
211321,09/04/2017,Almond Croissant (Sønderborg),DNK,1.67,8.34,378
211322,10/04/2017,BLT Sandwich (Auckland),NZL,0.65,3.26,276
211323,11/04/2017,Porridge (Sønderborg),DNK,1.56,7.8,510
211324,12/04/2017,Still Water (Madison),USA,1.42,7.1,225
211325,13/04/2017,Blueberry Muffin (Dresden),DEU,1.72,8.58,564
211326,14/04/2017,Apple Juice (Austin),USA,1.87,9.34,276
211327,15/04/2017,Orange Juice (Cardiff),GBR,1.86,9.3,355
211328,16/04/2017,Blueberry Muffin (Toulouse),FRA,0.86,4.32,277
211329,17/04/2017,Blueberry Muffin (Geneva),CHE,0.99,4.94,416
211330,18/04/2017,Chocolate Twist (Toronto),CAN,2.14,10.68,299
211331,19/04/2017,Orange Juice (Vancouver),CAN,1.99,9.94,408
211332,20/04/2017,BLT Sandwich (San Francisco),USA,0.67,3.34,407
211333,21/04/2017,Butter Croissant (Auckland),NZL,1.49,7.44,585
211334,22/04/2017,Cheese & Pickle Sandwich (Potsdam),DEU,1.18,5.92,464
211335,23/04/2017,Still Water (Hamilton),NZL,1.32,6.58,214
211336,24/04/2017,Orange Juice (Hamilton),NZL,1,4.98,413
211337,25/04/2017,Tea (Lille),FRA,1.13,5.64,494
211338,26/04/2017,Porridge (Potsdam),DEU,1.62,8.08,262
211339,27/04/2017,Cheese & Pickle Sandwich (Stockholm),SWE,0.96,4.8,502
211340,28/04/2017,Ham & Cheese Toastie (London),GBR,0.7,3.48,438
211341,29/04/2017,Still Water (Austin),USA,2.02,10.12,535
211342,30/04/2017,Butter Croissant (Austin),USA,1.24,6.18,554
211343,01/05/2017,Coffee (Birmingham),GBR,1.91,9.56,321
211344,02/05/2017,Sparkling Water (Katowice),POL,1.48,7.4,474
211345,03/05/2017,BLT Sandwich (San Diego),USA,1.4,7.02,274
211346,04/05/2017,Coffee (Galway),IRL,1.34,6.72,347
211347,05/05/2017,Coffee (Galway),IRL,1.16,5.78,481
211348,06/05/2017,Ham & Cheese Toastie (Brussels),BEL,0.81,4.04,293
211349,07/05/2017,Ham & Cheese Toastie (Salzburg),AUT,0.76,3.8,544
211350,08/05/2017,Chocolate Chip Muffin (Brussels),BEL,0.84,4.2,264
211351,09/05/2017,Chocolate Chip Muffin (Portland),USA,1.2,5.98,463
211352,10/05/2017,Cheese & Pickle Sandwich (Kirkland),USA,1.26,6.32,594
211353,11/05/2017,Coffee (Lille),FRA,1.43,7.14,226
211354,12/05/2017,Lemon & Ginger Tea (Austin),USA,2.08,10.38,448
211355,13/05/2017,Chicken Fajita Wrap (Strasbourg),FRA,1.62,8.12,362
211356,14/05/2017,Lemon & Ginger Tea (London),GBR,1.16,5.82,411
211357,15/05/2017,Almond Croissant (Dresden),DEU,1.06,5.32,556
211358,16/05/2017,Butter Croissant (San Francisco),USA,0.71,3.56,256
211359,17/05/2017,Fruit Box (Lille),FRA,1.31,6.54,585
211360,18/05/2017,Lemon & Ginger Tea (Sydney),AUS,1.33,6.64,505
211361,19/05/2017,Blueberry Muffin (Toulouse),FRA,0.7,3.5,398
211362,20/05/2017,Tomato Juice (Cardiff),GBR,0.61,3.04,562
211363,21/05/2017,Chicken Salad Sandwich (Stuttgart),DEU,2.09,10.44,440
211364,22/05/2017,Apple Juice (Potsdam),DEU,1.1,5.48,207
211365,23/05/2017,Chocolate Chip Muffin (Portland),USA,1.54,7.7,331
211366,24/05/2017,Chicken Fajita Wrap (Brussels),BEL,0.81,4.04,361
211367,25/05/2017,Orange Juice (Dresden),DEU,1.14,5.7,405
211368,26/05/2017,Sparkling Water (Geneva),CHE,1.88,9.42,474
211369,27/05/2017,Orange Juice (Munich),DEU,1,5.02,343
211370,28/05/2017,Still Water (Potsdam),DEU,1.13,5.66,456
211371,29/05/2017,Orange Juice (Munich),DEU,1.36,6.78,476
211372,30/05/2017,BLT Sandwich (Madison),USA,1.68,8.42,580
211373,31/05/2017,Cheese & Pickle Sandwich (Munich),DEU,0.67,3.34,542
211374,01/06/2017,Almond Croissant (Strasbourg),FRA,1.24,6.2,285
211375,02/06/2017,Lemon & Ginger Tea (Edinburgh),GBR,1.81,9.06,440
211376,03/06/2017,Coffee (Toronto),CAN,1.24,6.2,286
211377,04/06/2017,Tea (Vancouver),CAN,0.82,4.08,384
211378,05/06/2017,BLT Sandwich (Stockholm),SWE,2.12,10.62,263
211379,06/06/2017,Green Tea (Strasbourg),FRA,0.61,3.06,430
211380,07/06/2017,Chicken Salad Sandwich (Brussels),BEL,0.93,4.66,507
211381,08/06/2017,Tomato Juice (Boston),USA,1.12,5.62,390
211382,09/06/2017,Still Water (Hamburg),DEU,1.05,5.24,435
211383,10/06/2017,Sparkling Water (Berlin),DEU,1.3,6.52,416
211384,11/06/2017,Butter Croissant (Strasbourg),FRA,0.72,3.62,251
211385,12/06/2017,Porridge (Dublin),IRL,1.42,7.1,238
211386,13/06/2017,Orange Juice (Birmingham),GBR,0.77,3.86,466
211387,14/06/2017,Still Water (Strasbourg),FRA,1.8,8.98,241
211388,15/06/2017,Toast (Austin),USA,2.16,10.8,223
211389,16/06/2017,Orange Juice (Salzburg),AUT,2.04,10.22,314
211390,17/06/2017,Fruit Box (Stuttgart),DEU,1.59,7.94,293
211391,18/06/2017,Chicken Fajita Wrap (Albuquerque),USA,0.69,3.44,495
211392,19/06/2017,Sparkling Water (Munich),DEU,1.66,8.32,478
211393,20/06/2017,Fruit Box (London),GBR,1.27,6.36,589
211394,21/06/2017,Tuna Melt Panini (Hamilton),NZL,1.3,6.5,506
211395,22/06/2017,Sparkling Water (Albuquerque),USA,1.54,7.72,457
211396,23/06/2017,Peach Juice (Melbourne),AUS,1.15,5.76,334
211397,24/06/2017,Fruit Box (Austin),USA,1.56,7.82,274
211398,25/06/2017,Chocolate Twist (Glasgow),GBR,0.98,4.88,461
211399,26/06/2017,Tuna Melt Panini (Katowice),POL,1.89,9.44,453
211400,27/06/2017,Chocolate Chip Muffin (Kirkland),USA,0.63,3.14,410
211401,28/06/2017,Cheese & Pickle Sandwich (Southampton),GBR,1.3,6.48,514
211402,29/06/2017,Almond Croissant (Lille),FRA,1.78,8.9,287
211403,30/06/2017,Chicken Fajita Wrap (Lille),FRA,0.75,3.76,547
211404,01/07/2017,Blueberry Muffin (San Francisco),USA,0.78,3.9,404
211405,02/07/2017,Porridge (Geneva),CHE,1.54,7.7,524
211406,03/07/2017,Orange Juice (Dublin),IRL,1.5,7.52,422
211407,04/07/2017,Coffee (Albuquerque),USA,1.08,5.38,424
211408,05/07/2017,Fruit Box (Madison),USA,1.35,6.76,239
211409,06/07/2017,Peach Juice (Odense),DNK,1.22,6.12,315
211410,07/07/2017,Almond Croissant (Geneva),CHE,1.82,9.12,226
211411,08/07/2017,Peach Juice (Edinburgh),GBR,1.02,5.12,336
211412,09/07/2017,Tomato Juice (Albuquerque),USA,2,9.98,347
211413,10/07/2017,Chocolate Chip Muffin (Lille),FRA,1.2,6,204
211414,11/07/2017,Toast (Brussels),BEL,1.38,6.9,227
211415,12/07/2017,BLT Sandwich (Dresden),DEU,2.14,10.72,444
211416,13/07/2017,Ham & Cheese Toastie (Kirkland),USA,1.42,7.08,498
211417,14/07/2017,Chocolate Twist (Hamilton),NZL,1.78,8.9,512
211418,15/07/2017,Fruit Box (Auckland),NZL,0.7,3.52,371
211419,16/07/2017,Chocolate Twist (Hamburg),DEU,1.08,5.42,328
211420,17/07/2017,Ham & Cheese Toastie (Paris),FRA,1.01,5.06,363
211421,18/07/2017,BLT Sandwich (Manchester),GBR,0.92,4.62,234
211422,19/07/2017,Toast (Cardiff),GBR,1.6,7.98,361
211423,20/07/2017,Chocolate Twist (Dublin),IRL,1.05,5.24,565
211424,21/07/2017,Toast (Copenhagan),DNK,1.8,8.98,477
211425,22/07/2017,Orange Juice (Salzburg),AUT,1.52,7.6,201
211426,23/07/2017,Porridge (Potsdam),DEU,1.89,9.44,328
211427,24/07/2017,Chicken Fajita Wrap (Toulouse),FRA,1.6,8,427
211428,25/07/2017,Tea (Galway),IRL,0.78,3.92,359
211429,26/07/2017,Cheese & Pickle Sandwich (Strasbourg),FRA,1.32,6.62,510
211430,27/07/2017,BLT Sandwich (Katowice),POL,0.62,3.12,460
211431,28/07/2017,Tuna Melt Panini (Tromsø),NOR,1,5.02,566
211432,29/07/2017,Coffee (Edinburgh),GBR,1.85,9.24,323
211433,30/07/2017,Orange Juice (Toulouse),FRA,1.6,8,490
211434,31/07/2017,Almond Croissant (Kraków),POL,1.98,9.92,364
211435,01/08/2017,BLT Sandwich (Strasbourg),FRA,1.54,7.7,521
211436,02/08/2017,Tomato Juice (Albuquerque),USA,1.36,6.78,578
211437,03/08/2017,Chocolate Chip Muffin (Sønderborg),DNK,1.79,8.96,438
211438,04/08/2017,Orange Juice (Copenhagan),DNK,1.05,5.26,354
211439,05/08/2017,Ham & Cheese Toastie (Austin),USA,0.77,3.86,570
211440,06/08/2017,Fruit Box (Gdańsk),POL,0.76,3.8,380
211441,07/08/2017,Apple Juice (Stuttgart),DEU,0.62,3.08,555
211442,08/08/2017,Coffee (Boston),USA,0.9,4.48,462
211443,09/08/2017,Apple Juice (Brussels),BEL,0.74,3.72,304
211444,10/08/2017,Chicken Salad Sandwich (Madison),USA,1.81,9.04,551
211445,11/08/2017,Apple Juice (Auckland),NZL,0.64,3.2,275
211446,12/08/2017,Toast (Austin),USA,1.03,5.16,315
211447,13/08/2017,Chicken Fajita Wrap (Stuttgart),DEU,2.14,10.7,484
211448,14/08/2017,Apple Juice (Auckland),NZL,1.69,8.46,369
211449,15/08/2017,Almond Croissant (Katowice),POL,1.44,7.22,389
211450,16/08/2017,Fruit Box (Cardiff),GBR,1.2,6,335
211451,17/08/2017,Orange Juice (Portland),USA,0.73,3.64,581
211452,18/08/2017,Lemon & Ginger Tea (Dublin),IRL,1.65,8.26,299
211453,19/08/2017,Sparkling Water (Glasgow),GBR,1.6,8,227
211454,20/08/2017,Fruit Box (Gdańsk),POL,1.21,6.06,599
211455,21/08/2017,Sparkling Water (Boston),USA,1.1,5.52,532
211456,22/08/2017,Chicken Salad Sandwich (Graz),AUT,1.5,7.48,474
211457,23/08/2017,Green Tea (Dublin),IRL,2.08,10.42,274
211458,24/08/2017,Cheese & Pickle Sandwich (Manchester),GBR,1.99,9.94,471
211459,25/08/2017,Almond Croissant (Stockholm),SWE,0.93,4.64,502
211460,26/08/2017,Peach Juice (Portland),USA,1.37,6.84,527
211461,27/08/2017,Almond Croissant (Galway),IRL,1.26,6.32,201
211462,28/08/2017,Chocolate Chip Muffin (Lille),FRA,1.24,6.18,498
211463,29/08/2017,Peach Juice (Katowice),POL,0.78,3.88,390
211464,30/08/2017,Lemon & Ginger Tea (San Diego),USA,1.05,5.24,205
211465,31/08/2017,Chocolate Twist (Austin),USA,1.17,5.86,578
211466,01/09/2017,Cheese & Pickle Sandwich (Birmingham),GBR,2.02,10.12,535
211467,02/09/2017,BLT Sandwich (Katowice),POL,1.44,7.22,521
211468,03/09/2017,Green Tea (Stuttgart),DEU,0.69,3.46,580
211469,04/09/2017,Sparkling Water (Southampton),GBR,0.62,3.1,535
211470,05/09/2017,BLT Sandwich (Kirkland),USA,1.92,9.62,209
211471,06/09/2017,Orange Juice (Austin),USA,1.92,9.58,371
211472,07/09/2017,Still Water (Seattle),USA,1.68,8.42,380
211473,08/09/2017,Chocolate Twist (Brussels),BEL,0.62,3.1,260
211474,09/09/2017,Ham & Cheese Toastie (Manchester),GBR,1.76,8.78,384
211475,10/09/2017,Porridge (Albuquerque),USA,0.67,3.34,562
211476,11/09/2017,Chicken Salad Sandwich (London),GBR,1.22,6.08,539
211477,12/09/2017,Almond Croissant (Melbourne),AUS,1.36,6.8,481
211478,13/09/2017,Ham & Cheese Toastie (Katowice),POL,2.16,10.78,417
211479,14/09/2017,Blueberry Muffin (Stockholm),SWE,1.41,7.04,434
211480,15/09/2017,Orange Juice (Paris),FRA,0.91,4.54,319
211481,16/09/2017,Lemon & Ginger Tea (Lausanne),CHE,1.44,7.2,466
211482,17/09/2017,Lemon & Ginger Tea (Hamburg),DEU,2.09,10.46,552
211483,18/09/2017,Green Tea (Potsdam),DEU,1.06,5.28,532
211484,19/09/2017,Tuna Melt Panini (Graz),AUT,0.82,4.12,521
211485,20/09/2017,Tomato Juice (Copenhagan),DNK,1.8,9.02,208
211486,21/09/2017,Orange Juice (Stockholm),SWE,1.47,7.34,428
211487,22/09/2017,Chicken Fajita Wrap (Manchester),GBR,0.94,4.68,278
211488,23/09/2017,Tea (Manchester),GBR,1.89,9.46,439
211489,24/09/2017,Chicken Fajita Wrap (Seattle),USA,1.14,5.68,560
211490,25/09/2017,Butter Croissant (Auckland),NZL,0.81,4.04,503
211491,26/09/2017,Chicken Fajita Wrap (Galway),IRL,1.05,5.24,276
211492,27/09/2017,Still Water (Kirkland),USA,1.91,9.54,588
211493,28/09/2017,Fruit Box (Graz),AUT,1.62,8.08,284
211494,29/09/2017,Ham & Cheese Toastie (Southampton),GBR,0.82,4.1,576
211495,30/09/2017,Almond Croissant (Manchester),GBR,1.99,9.94,209
211496,01/10/2017,Tea (Lille),FRA,2.1,10.52,476
211497,02/10/2017,Blueberry Muffin (Paris),FRA,2.15,10.76,274
211498,03/10/2017,Coffee (Kirkland),USA,1.83,9.16,311
211499,04/10/2017,Ham & Cheese Toastie (Stockholm),SWE,1.94,9.72,346
211500,05/10/2017,Chicken Fajita Wrap (Boston),USA,0.85,4.24,432
211501,06/10/2017,Toast (Dublin),IRL,1.11,5.54,298
211502,07/10/2017,Blueberry Muffin (Stuttgart),DEU,1.86,9.32,541
211503,08/10/2017,Chicken Fajita Wrap (Albuquerque),USA,0.9,4.52,395
211504,09/10/2017,Porridge (Dresden),DEU,1.84,9.2,449
211505,10/10/2017,BLT Sandwich (Berlin),DEU,0.82,4.12,260
211506,11/10/2017,Butter Croissant (Brussels),BEL,1.9,9.5,383
211507,12/10/2017,Porridge (Boston),USA,1.2,6.02,542
211508,13/10/2017,Fruit Box (Vancouver),CAN,1.87,9.36,388
211509,14/10/2017,Chicken Fajita Wrap (Tromsø),NOR,1.98,9.92,350
211510,15/10/2017,Chocolate Chip Muffin (Dublin),IRL,1.6,7.98,417
211511,16/10/2017,Porridge (Hamburg),DEU,1.01,5.06,413
211512,17/10/2017,Sparkling Water (Hamilton),NZL,2.04,10.18,226
211513,18/10/2017,Tomato Juice (Edinburgh),GBR,2,9.98,372
211514,19/10/2017,Apple Juice (Stockholm),SWE,1.32,6.62,448
211515,20/10/2017,Tuna Melt Panini (Graz),AUT,0.84,4.18,333
211516,21/10/2017,Chicken Salad Sandwich (Stuttgart),DEU,1.4,7,208
211517,22/10/2017,Lemon & Ginger Tea (Cardiff),GBR,1.02,5.1,286
211518,23/10/2017,Lemon & Ginger Tea (Brussels),BEL,1.65,8.24,520
211519,24/10/2017,Almond Croissant (Auckland),NZL,0.62,3.1,539
211520,25/10/2017,Porridge (Copenhagan),DNK,0.72,3.58,239
211521,26/10/2017,BLT Sandwich (Austin),USA,2.06,10.3,321
211522,27/10/2017,Toast (Potsdam),DEU,1.61,8.06,429
211523,28/10/2017,Apple Juice (Kraków),POL,1.43,7.14,509
211524,29/10/2017,Chocolate Chip Muffin (Southampton),GBR,1.86,9.3,331
211525,30/10/2017,Tuna Melt Panini (Cardiff),GBR,1.82,9.1,396
211526,31/10/2017,Lemon & Ginger Tea (Birmingham),GBR,0.91,4.54,377
211527,01/11/2017,Still Water (Graz),AUT,0.96,4.82,366
211528,02/11/2017,BLT Sandwich (Munich),DEU,1.68,8.42,341
211529,03/11/2017,Chocolate Chip Muffin (Albuquerque),USA,1,4.98,459
211530,04/11/2017,Apple Juice (Albuquerque),USA,1.4,6.98,551
211531,05/11/2017,Tea (Boston),USA,0.78,3.88,286
211532,06/11/2017,Ham & Cheese Toastie (Cardiff),GBR,1.16,5.78,588
211533,07/11/2017,Chicken Fajita Wrap (Auckland),NZL,1.47,7.34,248
211534,08/11/2017,Chicken Fajita Wrap (Madison),USA,1.45,7.26,450
211535,09/11/2017,BLT Sandwich (Boston),USA,0.74,3.68,319
211536,10/11/2017,Chocolate Twist (Odense),DNK,0.73,3.64,305
211537,11/11/2017,Chicken Fajita Wrap (Austin),USA,1.7,8.5,461
211538,12/11/2017,Orange Juice (Sydney),AUS,0.62,3.08,429
211539,13/11/2017,Coffee (Sønderborg),DNK,1.38,6.9,303
211540,14/11/2017,Lemon & Ginger Tea (Potsdam),DEU,0.73,3.64,558
211541,15/11/2017,Apple Juice (Hamilton),NZL,1.68,8.4,309
211542,16/11/2017,Blueberry Muffin (Paris),FRA,1.56,7.78,370
211543,17/11/2017,Tea (Portland),USA,1.37,6.86,563
211544,18/11/2017,Apple Juice (Vancouver),CAN,1.63,8.14,367
211545,19/11/2017,Chicken Salad Sandwich (Brussels),BEL,1.26,6.3,600
211546,20/11/2017,Butter Croissant (Sønderborg),DNK,0.89,4.44,420
211547,21/11/2017,Cheese & Pickle Sandwich (Auckland),NZL,1.66,8.3,382
211548,22/11/2017,Coffee (Berlin),DEU,1.14,5.68,405
211549,23/11/2017,Peach Juice (Manchester),GBR,2.1,10.48,409
211550,24/11/2017,Toast (Stuttgart),DEU,0.64,3.2,245
211551,25/11/2017,Ham & Cheese Toastie (Brussels),BEL,2.04,10.18,357
211552,26/11/2017,Still Water (Gdańsk),POL,0.94,4.68,585
211553,27/11/2017,Chicken Fajita Wrap (Salzburg),AUT,1.73,8.66,280
211554,28/11/2017,Toast (Odense),DNK,1.62,8.08,551
211555,29/11/2017,Toast (Brussels),BEL,1.8,9,419
211556,30/11/2017,Almond Croissant (Manchester),GBR,1.73,8.64,328
211557,01/12/2017,Ham & Cheese Toastie (Vancouver),CAN,1.86,9.28,278
211558,02/12/2017,Chicken Salad Sandwich (Albuquerque),USA,1.76,8.82,247
211559,03/12/2017,Green Tea (Portland),USA,1.57,7.86,206
211560,04/12/2017,Chicken Fajita Wrap (Madison),USA,1.6,8,408
211561,05/12/2017,Still Water (Gdańsk),POL,0.8,3.98,530
211562,06/12/2017,Ham & Cheese Toastie (Canberra),AUS,1.53,7.66,467
211563,07/12/2017,Apple Juice (Gdańsk),POL,1.26,6.32,451
211564,08/12/2017,BLT Sandwich (Madison),USA,1.5,7.5,538
211565,09/12/2017,Tomato Juice (Sydney),AUS,0.94,4.68,453
211566,10/12/2017,Tuna Melt Panini (Copenhagan),DNK,1.95,9.76,233
211567,11/12/2017,Orange Juice (Hamilton),NZL,1.34,6.7,353
211568,12/12/2017,Sparkling Water (Galway),IRL,1.21,6.04,342
211569,13/12/2017,Almond Croissant (Madison),USA,1.71,8.56,554
211570,14/12/2017,Tomato Juice (Lille),FRA,1.69,8.46,207
211571,15/12/2017,BLT Sandwich (London),GBR,2.16,10.78,333
211572,16/12/2017,Sparkling Water (Hamburg),DEU,0.8,3.98,307
211573,17/12/2017,Butter Croissant (Albuquerque),USA,2.2,10.98,454
211574,18/12/2017,Toast (Berlin),DEU,1.11,5.56,403
211575,19/12/2017,Chocolate Chip Muffin (Brussels),BEL,0.72,3.62,594
211576,20/12/2017,Porridge (Munich),DEU,0.6,3.02,304
211577,21/12/2017,Orange Juice (Toulouse),FRA,1.1,5.48,211
211578,22/12/2017,Chicken Fajita Wrap (London),GBR,0.92,4.6,376
211579,23/12/2017,Peach Juice (Strasbourg),FRA,1.39,6.96,280
211580,24/12/2017,Fruit Box (Edinburgh),GBR,1.26,6.28,218
211581,25/12/2017,Still Water (Tromsø),NOR,1.88,9.42,313
211582,26/12/2017,Almond Croissant (Katowice),POL,0.82,4.12,378
211583,27/12/2017,Orange Juice (Munich),DEU,1.05,5.24,333
211584,28/12/2017,Apple Juice (Copenhagan),DNK,0.95,4.74,372
211585,29/12/2017,Sparkling Water (Paris),FRA,1.94,9.68,393
211586,30/12/2017,Cheese & Pickle Sandwich (Geneva),CHE,1.51,7.54,240
211587,31/12/2017,Coffee (Melbourne),AUS,1.77,8.86,426
211588,01/01/2017,Blueberry Muffin (Seattle),USA,1.58,7.92,467
211589,02/01/2017,Sparkling Water (Paris),FRA,1.29,6.46,240
211590,03/01/2017,Coffee (Canberra),AUS,1.44,7.18,495
211591,04/01/2017,Fruit Box (Austin),USA,2.06,10.32,339
211592,05/01/2017,Blueberry Muffin (Cardiff),GBR,0.77,3.86,513
211593,06/01/2017,Chocolate Twist (Kraków),POL,0.78,3.9,269
211594,07/01/2017,Sparkling Water (Austin),USA,2.05,10.26,273
211595,08/01/2017,Toast (Gdańsk),POL,1.98,9.9,358
211596,09/01/2017,Coffee (Sydney),AUS,1.31,6.56,506
211597,10/01/2017,Butter Croissant (Odense),DNK,0.94,4.68,204
211598,11/01/2017,Still Water (Strasbourg),FRA,1.59,7.94,476
211599,12/01/2017,Porridge (Salzburg),AUT,1.45,7.26,204
211600,13/01/2017,Peach Juice (Salzburg),AUT,2.18,10.92,235
211601,14/01/2017,Almond Croissant (Glasgow),GBR,2.05,10.24,496
211602,15/01/2017,Ham & Cheese Toastie (Melbourne),AUS,0.62,3.1,447
211603,16/01/2017,Ham & Cheese Toastie (Galway),IRL,1.58,7.88,264
211604,17/01/2017,Chicken Fajita Wrap (Odense),DNK,1.01,5.06,301
211605,18/01/2017,Lemon & Ginger Tea (Stuttgart),DEU,1.95,9.74,447
211606,19/01/2017,Chocolate Chip Muffin (Sydney),AUS,1,5,449
211607,20/01/2017,Fruit Box (Seattle),USA,1.57,7.86,357
211608,21/01/2017,Toast (Potsdam),DEU,0.95,4.76,496
211609,22/01/2017,Porridge (Dresden),DEU,1.97,9.84,592
211610,23/01/2017,Tuna Melt Panini (Stuttgart),DEU,1.91,9.54,517
211611,24/01/2017,Tea (Katowice),POL,1.76,8.82,324
211612,25/01/2017,Still Water (Tromsø),NOR,1.84,9.22,437
211613,26/01/2017,Still Water (Madison),USA,1.95,9.76,292
211614,27/01/2017,Tea (Lausanne),CHE,1.74,8.7,477
211615,28/01/2017,Butter Croissant (Portland),USA,1.08,5.38,560
211616,29/01/2017,Lemon & Ginger Tea (Strasbourg),FRA,2.06,10.28,506
211617,30/01/2017,Coffee (Geneva),CHE,1.54,7.7,536
211618,31/01/2017,Apple Juice (Glasgow),GBR,0.76,3.8,207
211619,01/02/2017,Chicken Salad Sandwich (Munich),DEU,1.19,5.96,539
211620,02/02/2017,Still Water (Manchester),GBR,2.1,10.52,418
211621,03/02/2017,Chicken Salad Sandwich (Odense),DNK,1.08,5.4,536
211622,04/02/2017,Tomato Juice (Stuttgart),DEU,1.33,6.64,283
211623,05/02/2017,Chicken Fajita Wrap (Paris),FRA,0.94,4.72,506
211624,06/02/2017,Tomato Juice (Tromsø),NOR,1.78,8.9,412
211625,07/02/2017,Orange Juice (Toulouse),FRA,0.82,4.08,408
211626,08/02/2017,BLT Sandwich (Toronto),CAN,0.86,4.28,503
211627,09/02/2017,Chicken Fajita Wrap (Salzburg),AUT,1.63,8.14,234
211628,10/02/2017,Ham & Cheese Toastie (Sønderborg),DNK,1.18,5.92,212
211629,11/02/2017,Chicken Fajita Wrap (Potsdam),DEU,1.36,6.78,554
211630,12/02/2017,Chocolate Twist (Dresden),DEU,1.99,9.94,251
211631,13/02/2017,Tea (Seattle),USA,1.24,6.2,500
211632,14/02/2017,Chicken Salad Sandwich (Manchester),GBR,1.89,9.46,489
211633,15/02/2017,Chocolate Twist (Melbourne),AUS,2.1,10.48,251
211634,16/02/2017,Blueberry Muffin (Galway),IRL,0.64,3.22,557
211635,17/02/2017,Ham & Cheese Toastie (London),GBR,0.62,3.08,593
211636,18/02/2017,Still Water (Geneva),CHE,0.77,3.86,354
211637,19/02/2017,Tea (Canberra),AUS,1.85,9.24,274
211638,20/02/2017,Blueberry Muffin (Lausanne),CHE,1.7,8.5,201
