Order ID,Date,Product,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity
1066,29/11/2016,Tomato Juice (San Francisco),USA,0.34,1.7,307
1067,30/11/2016,Tea (Kraków),POL,1.03,5.15,442
1068,01/12/2016,Coffee (Kirkland),USA,1,4.99,163
1069,02/12/2016,Tomato Juice (Edinburgh),GBR,0.91,4.54,452
1070,03/12/2016,Fruit Box (Portland),USA,0.37,1.86,237
1071,04/12/2016,Chocolate Chip Muffin (Tromsø),NOR,0.98,4.9,179
1072,05/12/2016,Coffee (Sønderborg),DNK,0.68,3.38,176
1073,06/12/2016,Sparkling Water (Canberra),AUS,0.75,3.74,465
1074,07/12/2016,Chicken Fajita Wrap (Sydney),AUS,0.4,1.98,469
1075,08/12/2016,Orange Juice (Stuttgart),DEU,0.8,4,274
1076,09/12/2016,Blueberry Muffin (Albuquerque),USA,0.73,3.64,312
1077,10/12/2016,Fruit Box (Canberra),AUS,0.73,3.64,410
1078,11/12/2016,Orange Juice (Southampton),GBR,1.05,5.23,159
1079,12/12/2016,Almond Croissant (Seattle),USA,0.63,3.15,489
1080,13/12/2016,Chicken Fajita Wrap (Toulouse),FRA,0.59,2.96,393
1081,14/12/2016,Still Water (Birmingham),GBR,0.52,2.61,370
1082,15/12/2016,Apple Juice (Southampton),GBR,0.95,4.73,500
1083,16/12/2016,Porridge (Geneva),CHE,0.79,3.93,383
1084,17/12/2016,Apple Juice (Paris),FRA,0.88,4.42,121
1085,18/12/2016,Yoghurt (Southampton),GBR,0.72,3.59,169
1086,19/12/2016,Apple Juice (Kirkland),USA,0.52,2.62,236
1087,20/12/2016,Green Tea (Hamilton),NZL,0.57,2.85,395
1088,21/12/2016,Ham & Cheese Toastie (Cardiff),GBR,0.93,4.66,318
1089,22/12/2016,Chocolate Chip Muffin (Albuquerque),USA,0.69,3.44,219
1090,23/12/2016,Tomato Juice (Munich),DEU,1,5,287
1091,24/12/2016,Almond Croissant (Southampton),GBR,1.03,5.13,122
1092,25/12/2016,Almond Croissant (Kraków),POL,1,5.02,458
1093,26/12/2016,Blueberry Muffin (San Diego),USA,0.83,4.16,460
1094,27/12/2016,Coffee (Canberra),AUS,1.04,5.18,494
1095,28/12/2016,Peach Juice (Galway),IRL,1.08,5.4,415
1096,29/12/2016,Peach Juice (Katowice),POL,0.32,1.58,480
1097,30/12/2016,Tea (Birmingham),GBR,0.87,4.36,299
1098,31/12/2016,Chocolate Twist (Melbourne),AUS,1.05,5.25,236
1099,01/01/2016,Granola Bar (San Francisco),USA,0.31,1.54,127
1100,02/01/2016,Tea (Hamilton),NZL,0.95,4.73,218
1101,03/01/2016,Butter Croissant (Madison),USA,0.89,4.44,450
1102,04/01/2016,Yoghurt (San Francisco),USA,0.37,1.87,301
1103,05/01/2016,Almond Croissant (Brussels),BEL,0.8,4.01,318
1104,06/01/2016,Orange Juice (Kirkland),USA,0.65,3.23,343
1105,07/01/2016,Chocolate Twist (Geneva),CHE,0.74,3.7,428
1106,08/01/2016,Almond Croissant (Geneva),CHE,1.01,5.04,267
1107,09/01/2016,Green Tea (Lille),FRA,1.03,5.13,108
1108,10/01/2016,Coffee (Munich),DEU,0.37,1.87,166
1109,11/01/2016,Yoghurt (Glasgow),GBR,0.78,3.92,483
1110,12/01/2016,Still Water (Glasgow),GBR,0.42,2.11,235
1111,13/01/2016,Cheese & Pickle Sandwich (Melbourne),AUS,0.32,1.59,388
1112,14/01/2016,Chicken Fajita Wrap (Potsdam),DEU,0.53,2.63,432
1113,15/01/2016,Still Water (Odense),DNK,0.8,3.98,276
1114,16/01/2016,Tomato Juice (Albuquerque),USA,0.39,1.94,421
1115,17/01/2016,Green Tea (Albuquerque),USA,0.64,3.2,242
1116,18/01/2016,Chocolate Twist (Lausanne),CHE,0.56,2.81,322
1117,19/01/2016,Yoghurt (Galway),IRL,0.43,2.13,248
1118,20/01/2016,Blueberry Muffin (Galway),IRL,1.06,5.3,190
1119,21/01/2016,Green Tea (Seattle),USA,1,5,205
1120,22/01/2016,Chocolate Twist (Toronto),CAN,0.54,2.72,442
1121,23/01/2016,Yoghurt (Graz),AUT,0.68,3.42,128
1122,24/01/2016,Green Tea (Kraków),POL,1.08,5.39,280
1123,25/01/2016,Peach Juice (Southampton),GBR,0.79,3.97,215
1124,26/01/2016,BLT Sandwich (Hamilton),NZL,0.83,4.13,416
1125,27/01/2016,Granola Bar (San Diego),USA,1.08,5.42,183
1126,28/01/2016,Tea (Birmingham),GBR,0.34,1.72,487
1127,29/01/2016,Fruit Box (Stockholm),SWE,0.83,4.13,460
1128,30/01/2016,Still Water (Gdańsk),POL,0.98,4.89,101
1129,31/01/2016,Blueberry Muffin (Glasgow),GBR,0.38,1.92,345
1130,01/02/2016,Blueberry Muffin (San Francisco),USA,0.98,4.92,210
1131,02/02/2016,Chicken Salad Sandwich (Graz),AUT,0.32,1.6,130
1132,03/02/2016,Tomato Juice (Cardiff),GBR,1,4.98,498
1133,04/02/2016,Granola Bar (Madison),USA,0.31,1.54,328
1134,05/02/2016,Tea (Boston),USA,1,5.02,378
1135,06/02/2016,Yoghurt (Seattle),USA,0.68,3.39,117
1136,07/02/2016,Tea (Kraków),POL,0.68,3.4,430
1137,08/02/2016,BLT Sandwich (Vancouver),CAN,0.51,2.54,232
1138,09/02/2016,Granola Bar (Lille),FRA,0.47,2.34,136
1139,10/02/2016,Porridge (Hamburg),DEU,0.97,4.87,491
1140,11/02/2016,Tuna Melt Panini (Austin),USA,0.4,1.99,474
1141,12/02/2016,Toast (Potsdam),DEU,1.06,5.29,463
1142,13/02/2016,Still Water (Berlin),DEU,0.94,4.7,327
1143,14/02/2016,Peach Juice (Strasbourg),FRA,0.49,2.45,223
1144,15/02/2016,Blueberry Muffin (Dresden),DEU,0.54,2.69,461
1145,16/02/2016,Chocolate Chip Muffin (Tromsø),NOR,0.3,1.52,148
1146,17/02/2016,Porridge (Toronto),CAN,0.96,4.82,475
1147,18/02/2016,BLT Sandwich (Dublin),IRL,0.78,3.91,396
1148,19/02/2016,Peach Juice (Southampton),GBR,0.73,3.65,470
1149,20/02/2016,Coffee (Portland),USA,0.38,1.92,403
1150,21/02/2016,Fruit Box (Hamilton),NZL,0.34,1.72,130
1151,22/02/2016,Lemon & Ginger Tea (Portland),USA,0.73,3.64,453
1152,23/02/2016,Coffee (Southampton),GBR,0.54,2.69,415
1153,24/02/2016,Tuna Melt Panini (Edinburgh),GBR,0.46,2.31,192
1154,25/02/2016,Tea (Lille),FRA,1.01,5.04,284
1155,26/02/2016,Chicken Fajita Wrap (Brussels),BEL,0.91,4.56,244
1156,27/02/2016,Almond Croissant (Munich),DEU,1.02,5.11,266
1157,28/02/2016,BLT Sandwich (Hamilton),NZL,0.44,2.18,254
1158,29/02/2016,Chicken Salad Sandwich (Kraków),POL,0.98,4.88,225
1159,01/03/2016,Granola Bar (Berlin),DEU,0.64,3.19,304
1160,02/03/2016,Porridge (Tromsø),NOR,0.95,4.77,364
1161,03/03/2016,Fruit Box (Munich),DEU,0.98,4.88,301
1162,04/03/2016,Chicken Salad Sandwich (Madison),USA,0.33,1.64,340
1163,05/03/2016,Granola Bar (Strasbourg),FRA,0.54,2.72,143
1164,06/03/2016,Toast (Sønderborg),DNK,0.66,3.31,204
1165,07/03/2016,Blueberry Muffin (Copenhagan),DNK,0.82,4.1,395
1166,08/03/2016,Orange Juice (Portland),USA,0.58,2.9,233
1167,09/03/2016,Cheese & Pickle Sandwich (Sønderborg),DNK,0.81,4.06,212
1168,10/03/2016,Sparkling Water (Hamilton),NZL,1.08,5.42,369
1169,11/03/2016,Apple Juice (Hamburg),DEU,0.58,2.92,370
1170,12/03/2016,Tea (Albuquerque),USA,0.53,2.67,254
1171,13/03/2016,Lemon & Ginger Tea (Sydney),AUS,0.76,3.8,331
1172,14/03/2016,Tomato Juice (Lille),FRA,0.82,4.1,195
1173,15/03/2016,Fruit Box (Toulouse),FRA,1.09,5.44,131
1174,16/03/2016,Blueberry Muffin (London),GBR,0.45,2.25,441
1175,17/03/2016,Tea (Brussels),BEL,0.44,2.21,334
1176,18/03/2016,Green Tea (Birmingham),GBR,0.46,2.31,130
1177,19/03/2016,Chicken Salad Sandwich (Galway),IRL,0.79,3.94,436
1178,20/03/2016,Tea (Vancouver),CAN,0.53,2.65,364
1179,21/03/2016,Chicken Salad Sandwich (Portland),USA,0.73,3.64,161
1180,22/03/2016,Chicken Salad Sandwich (Boston),USA,0.85,4.25,460
1181,23/03/2016,Blueberry Muffin (Dublin),IRL,0.85,4.23,408
1182,24/03/2016,BLT Sandwich (Geneva),CHE,0.93,4.63,147
1183,25/03/2016,Coffee (Hamilton),NZL,0.52,2.58,450
1184,26/03/2016,Toast (Odense),DNK,0.73,3.66,395
1185,27/03/2016,Peach Juice (Toronto),CAN,0.8,4.01,474
1186,28/03/2016,Almond Croissant (Edinburgh),GBR,0.85,4.26,379
1187,29/03/2016,Porridge (Potsdam),DEU,1.04,5.21,311
1188,30/03/2016,Chicken Salad Sandwich (Boston),USA,0.71,3.54,340
1189,31/03/2016,Chocolate Twist (Albuquerque),USA,0.81,4.03,465
1190,01/04/2016,Granola Bar (Salzburg),AUT,0.94,4.68,179
1191,02/04/2016,Coffee (Seattle),USA,0.91,4.55,105
1192,03/04/2016,Ham & Cheese Toastie (Seattle),USA,0.76,3.8,361
1193,04/04/2016,Granola Bar (Hamburg),DEU,0.96,4.8,475
1194,05/04/2016,Tuna Melt Panini (Madison),USA,1.01,5.05,379
1195,06/04/2016,Almond Croissant (Geneva),CHE,0.47,2.37,259
1196,07/04/2016,Granola Bar (Gdańsk),POL,0.74,3.7,415
1197,08/04/2016,Tomato Juice (Geneva),CHE,0.76,3.79,338
1198,09/04/2016,Butter Croissant (Vancouver),CAN,1.08,5.41,309
1199,10/04/2016,Coffee (Brussels),BEL,1.03,5.16,456
1200,11/04/2016,Chicken Fajita Wrap (Toronto),CAN,1.05,5.23,128
1201,12/04/2016,Almond Croissant (Berlin),DEU,0.62,3.08,275
1202,13/04/2016,Tomato Juice (Potsdam),DEU,0.78,3.9,121
1203,14/04/2016,Cheese & Pickle Sandwich (Dresden),DEU,0.62,3.09,360
1204,15/04/2016,Orange Juice (London),GBR,0.78,3.89,148
1205,16/04/2016,Still Water (Birmingham),GBR,0.75,3.76,450
1206,17/04/2016,Tomato Juice (Auckland),NZL,0.35,1.75,158
1207,18/04/2016,Chicken Fajita Wrap (Melbourne),AUS,0.32,1.61,498
1208,19/04/2016,Almond Croissant (Madison),USA,0.85,4.23,132
1209,20/04/2016,Apple Juice (Canberra),AUS,0.31,1.53,293
1210,21/04/2016,Orange Juice (Southampton),GBR,0.96,4.8,206
1211,22/04/2016,Yoghurt (Sønderborg),DNK,0.78,3.9,377
1212,23/04/2016,BLT Sandwich (Salzburg),AUT,0.47,2.33,146
1213,24/04/2016,Tuna Melt Panini (Melbourne),AUS,1.07,5.37,149
1214,25/04/2016,Sparkling Water (Tromsø),NOR,1.05,5.24,276
1215,26/04/2016,Butter Croissant (Sydney),AUS,0.98,4.92,431
1216,27/04/2016,Ham & Cheese Toastie (Gdańsk),POL,0.54,2.68,481
1217,28/04/2016,Apple Juice (Lille),FRA,0.3,1.52,396
1218,29/04/2016,Green Tea (Berlin),DEU,0.4,2.02,274
1219,30/04/2016,Fruit Box (Sydney),AUS,0.42,2.09,319
1220,01/05/2016,Granola Bar (Kraków),POL,0.68,3.41,131
1221,02/05/2016,Peach Juice (Glasgow),GBR,0.89,4.45,180
1222,03/05/2016,Tea (San Francisco),USA,0.93,4.65,257
1223,04/05/2016,Orange Juice (Kraków),POL,0.33,1.64,116
1224,05/05/2016,Butter Croissant (Galway),IRL,0.73,3.66,451
1225,06/05/2016,Sparkling Water (Galway),IRL,0.51,2.55,304
1226,07/05/2016,Orange Juice (Stuttgart),DEU,0.4,1.99,351
1227,08/05/2016,Granola Bar (Austin),USA,1.08,5.39,166
1228,09/05/2016,Peach Juice (Geneva),CHE,0.63,3.13,180
1229,10/05/2016,Blueberry Muffin (Cardiff),GBR,0.55,2.73,394
1230,11/05/2016,Chocolate Twist (Glasgow),GBR,0.85,4.23,100
1231,12/05/2016,Peach Juice (Copenhagan),DNK,0.99,4.93,178
1232,13/05/2016,Yoghurt (Boston),USA,0.71,3.55,365
1233,14/05/2016,Ham & Cheese Toastie (Dublin),IRL,0.8,3.99,316
1234,15/05/2016,Orange Juice (Vancouver),CAN,1.08,5.41,152
1235,16/05/2016,Sparkling Water (Toulouse),FRA,0.53,2.66,231
1236,17/05/2016,Ham & Cheese Toastie (Lausanne),CHE,1.08,5.42,323
1237,18/05/2016,Tuna Melt Panini (Seattle),USA,0.67,3.36,320
1238,19/05/2016,Chicken Salad Sandwich (Hamburg),DEU,0.66,3.28,403
1239,20/05/2016,Coffee (Sønderborg),DNK,1.01,5.03,393
1240,21/05/2016,Sparkling Water (Tromsø),NOR,0.73,3.65,185
1241,22/05/2016,Apple Juice (Seattle),USA,0.78,3.9,259
1242,23/05/2016,Toast (Kirkland),USA,0.93,4.63,356
1243,24/05/2016,Chocolate Twist (Canberra),AUS,0.6,2.98,270
1244,25/05/2016,Still Water (Toulouse),FRA,0.73,3.64,163
1245,26/05/2016,Sparkling Water (Strasbourg),FRA,1.06,5.31,261
1246,27/05/2016,Butter Croissant (Toronto),CAN,0.52,2.6,299
1247,28/05/2016,Green Tea (Tromsø),NOR,0.62,3.08,314
1248,29/05/2016,Porridge (London),GBR,0.71,3.56,417
1249,30/05/2016,Chicken Salad Sandwich (Madison),USA,0.67,3.37,246
1250,31/05/2016,Porridge (Stockholm),SWE,0.64,3.18,272
1251,01/06/2016,Apple Juice (Gdańsk),POL,0.78,3.89,115
1252,02/06/2016,Fruit Box (Hamilton),NZL,0.86,4.3,469
1253,03/06/2016,Blueberry Muffin (Hamilton),NZL,0.52,2.6,332
1254,04/06/2016,Cheese & Pickle Sandwich (Seattle),USA,0.65,3.27,324
1255,05/06/2016,Sparkling Water (Odense),DNK,0.9,4.51,435
1256,06/06/2016,Chicken Fajita Wrap (Gdańsk),POL,1.03,5.16,194
1257,07/06/2016,Yoghurt (Madison),USA,0.43,2.15,114
1258,08/06/2016,Ham & Cheese Toastie (Paris),FRA,1.08,5.39,186
1259,09/06/2016,Cheese & Pickle Sandwich (Southampton),GBR,0.79,3.97,146
1260,10/06/2016,Tuna Melt Panini (Paris),FRA,0.78,3.88,106
1261,11/06/2016,Lemon & Ginger Tea (Brussels),BEL,0.48,2.39,491
1262,12/06/2016,Fruit Box (Galway),IRL,1.05,5.26,125
1263,13/06/2016,Sparkling Water (Seattle),USA,0.76,3.82,348
1264,14/06/2016,Granola Bar (Tromsø),NOR,0.84,4.18,195
1265,15/06/2016,Granola Bar (Munich),DEU,0.63,3.17,193
1266,16/06/2016,Chicken Fajita Wrap (Stockholm),SWE,0.9,4.48,333
1267,17/06/2016,Almond Croissant (Manchester),GBR,0.53,2.67,349
1268,18/06/2016,Still Water (Strasbourg),FRA,0.9,4.51,138
1269,19/06/2016,Toast (Austin),USA,0.92,4.62,500
1270,20/06/2016,Almond Croissant (Toulouse),FRA,0.66,3.31,447
1271,21/06/2016,Fruit Box (Kraków),POL,0.9,4.52,435
1272,22/06/2016,Lemon & Ginger Tea (San Diego),USA,0.48,2.41,130
1273,23/06/2016,Porridge (Edinburgh),GBR,0.37,1.87,448
1274,24/06/2016,Fruit Box (Portland),USA,0.77,3.87,129
1275,25/06/2016,Tomato Juice (Southampton),GBR,0.87,4.36,274
1276,26/06/2016,Butter Croissant (Edinburgh),GBR,0.93,4.63,429
1277,27/06/2016,Cheese & Pickle Sandwich (Lausanne),CHE,0.68,3.39,278
1278,28/06/2016,Porridge (Melbourne),AUS,0.97,4.83,314
1279,29/06/2016,Cheese & Pickle Sandwich (Stockholm),SWE,0.42,2.1,464
1280,30/06/2016,Peach Juice (Stuttgart),DEU,0.95,4.73,473
1281,01/07/2016,Peach Juice (Lausanne),CHE,0.45,2.25,211
1282,02/07/2016,Yoghurt (Southampton),GBR,0.61,3.06,308
1283,03/07/2016,Tomato Juice (Odense),DNK,0.3,1.51,241
1284,04/07/2016,Sparkling Water (Toulouse),FRA,0.8,3.98,135
1285,05/07/2016,Tea (Geneva),CHE,0.39,1.97,315
1286,06/07/2016,Lemon & Ginger Tea (Melbourne),AUS,0.54,2.7,384
1287,07/07/2016,Coffee (Galway),IRL,0.44,2.18,158
1288,08/07/2016,Tuna Melt Panini (Sydney),AUS,0.51,2.56,417
1289,09/07/2016,Chocolate Twist (Potsdam),DEU,0.6,2.98,224
1290,10/07/2016,Tomato Juice (Paris),FRA,0.84,4.18,384
1291,11/07/2016,Ham & Cheese Toastie (Munich),DEU,0.84,4.2,182
1292,12/07/2016,Coffee (Salzburg),AUT,0.75,3.74,324
1293,13/07/2016,Blueberry Muffin (Birmingham),GBR,0.91,4.56,338
1294,14/07/2016,Lemon & Ginger Tea (Southampton),GBR,0.67,3.36,230
1295,15/07/2016,Chicken Fajita Wrap (Hamburg),DEU,0.63,3.15,149
1296,16/07/2016,Tomato Juice (Edinburgh),GBR,0.45,2.23,481
1297,17/07/2016,Tuna Melt Panini (Kirkland),USA,0.5,2.5,260
1298,18/07/2016,Tomato Juice (Paris),FRA,0.86,4.32,432
1299,19/07/2016,Tomato Juice (Boston),USA,0.49,2.45,232
1300,20/07/2016,Lemon & Ginger Tea (Melbourne),AUS,0.55,2.73,158
1301,21/07/2016,Apple Juice (Manchester),GBR,0.51,2.54,159
1302,22/07/2016,BLT Sandwich (Graz),AUT,0.73,3.64,269
1303,23/07/2016,Coffee (Seattle),USA,0.37,1.87,102
1304,24/07/2016,Butter Croissant (Gdańsk),POL,0.4,1.98,179
1305,25/07/2016,Porridge (Gdańsk),POL,1.06,5.32,289
1306,26/07/2016,Lemon & Ginger Tea (Dresden),DEU,1.02,5.09,182
1307,27/07/2016,Granola Bar (Toulouse),FRA,0.85,4.26,363
1308,28/07/2016,Chocolate Chip Muffin (Munich),DEU,0.75,3.75,405
1309,29/07/2016,Blueberry Muffin (Katowice),POL,0.88,4.39,292
1310,30/07/2016,Chocolate Chip Muffin (Copenhagan),DNK,0.42,2.12,141
1311,31/07/2016,Tomato Juice (Melbourne),AUS,0.39,1.96,261
1312,01/08/2016,Butter Croissant (Copenhagan),DNK,0.47,2.34,304
1313,02/08/2016,Orange Juice (Strasbourg),FRA,1.04,5.21,185
1314,03/08/2016,Chocolate Twist (Galway),IRL,0.73,3.65,493
1315,04/08/2016,Coffee (Brussels),BEL,0.7,3.5,489
1316,05/08/2016,Coffee (Stockholm),SWE,0.62,3.1,223
1317,06/08/2016,Fruit Box (Copenhagan),DNK,0.42,2.12,178
1318,07/08/2016,Chicken Salad Sandwich (Kirkland),USA,0.94,4.69,279
1319,08/08/2016,Tea (Tromsø),NOR,0.85,4.27,211
1320,09/08/2016,Green Tea (Sydney),AUS,0.4,2.02,195
1321,10/08/2016,Lemon & Ginger Tea (Munich),DEU,0.98,4.9,382
1322,11/08/2016,BLT Sandwich (Madison),USA,1.03,5.17,326
1323,12/08/2016,Yoghurt (Cardiff),GBR,0.73,3.65,216
1324,13/08/2016,Still Water (Toronto),CAN,0.84,4.2,437
1325,14/08/2016,Chicken Salad Sandwich (San Diego),USA,1.02,5.09,261
1326,15/08/2016,Chicken Fajita Wrap (Paris),FRA,1.08,5.39,179
1327,16/08/2016,Chocolate Twist (Berlin),DEU,1.04,5.2,153
1328,17/08/2016,Porridge (Munich),DEU,0.47,2.37,288
1329,18/08/2016,Apple Juice (Dresden),DEU,0.56,2.81,368
1330,19/08/2016,Lemon & Ginger Tea (Salzburg),AUT,1.04,5.21,125
1331,20/08/2016,Green Tea (Hamilton),NZL,0.63,3.14,215
1332,21/08/2016,BLT Sandwich (Sydney),AUS,0.3,1.51,184
1333,22/08/2016,Butter Croissant (Edinburgh),GBR,1.03,5.17,486
1334,23/08/2016,Almond Croissant (Hamburg),DEU,0.84,4.19,469
1335,24/08/2016,Apple Juice (Stockholm),SWE,0.5,2.48,488
1336,25/08/2016,Tuna Melt Panini (Tromsø),NOR,0.46,2.29,476
1337,26/08/2016,Chicken Fajita Wrap (Lausanne),CHE,0.83,4.13,433
1338,27/08/2016,Ham & Cheese Toastie (Potsdam),DEU,0.42,2.08,325
1339,28/08/2016,Apple Juice (San Francisco),USA,0.42,2.11,458
1340,29/08/2016,Yoghurt (Strasbourg),FRA,0.58,2.9,438
1341,30/08/2016,Still Water (Geneva),CHE,0.38,1.9,176
1342,31/08/2016,Cheese & Pickle Sandwich (Lausanne),CHE,1.08,5.38,264
1343,01/09/2016,Almond Croissant (Albuquerque),USA,1,5.01,430
1344,02/09/2016,Chocolate Twist (Toulouse),FRA,0.92,4.6,314
1345,03/09/2016,Tea (San Diego),USA,0.93,4.63,173
1346,04/09/2016,Green Tea (Odense),DNK,0.57,2.85,171
1347,05/09/2016,Fruit Box (Salzburg),AUT,0.58,2.92,121
1348,06/09/2016,Tuna Melt Panini (Birmingham),GBR,1.02,5.1,253
1349,07/09/2016,Tuna Melt Panini (Copenhagan),DNK,1.1,5.48,296
1350,08/09/2016,Ham & Cheese Toastie (Sydney),AUS,0.71,3.55,320
1351,09/09/2016,BLT Sandwich (Galway),IRL,0.6,3.01,215
1352,10/09/2016,Apple Juice (Lausanne),CHE,0.98,4.88,276
1353,11/09/2016,Sparkling Water (Seattle),USA,0.55,2.75,178
1354,12/09/2016,Blueberry Muffin (Sydney),AUS,0.36,1.78,109
1355,13/09/2016,Porridge (Dublin),IRL,0.32,1.59,441
1356,14/09/2016,Granola Bar (Sønderborg),DNK,0.35,1.77,363
1357,15/09/2016,Chocolate Chip Muffin (Glasgow),GBR,0.99,4.94,291
1358,16/09/2016,Toast (Auckland),NZL,0.7,3.48,436
1359,17/09/2016,BLT Sandwich (Munich),DEU,0.75,3.73,214
1360,18/09/2016,Chocolate Twist (Albuquerque),USA,0.35,1.77,326
1361,19/09/2016,Granola Bar (Salzburg),AUT,0.35,1.76,435
1362,20/09/2016,Still Water (Graz),AUT,0.47,2.36,267
1363,21/09/2016,Cheese & Pickle Sandwich (Kraków),POL,0.59,2.96,262
1364,22/09/2016,Lemon & Ginger Tea (Cardiff),GBR,0.97,4.85,268
1365,23/09/2016,Porridge (Galway),IRL,0.44,2.18,249
1366,24/09/2016,Porridge (Portland),USA,0.41,2.03,126
1367,25/09/2016,Toast (Cardiff),GBR,0.77,3.87,134
1368,26/09/2016,Chicken Salad Sandwich (Edinburgh),GBR,0.34,1.69,442
1369,27/09/2016,Still Water (Munich),DEU,0.98,4.88,184
1370,28/09/2016,Chocolate Chip Muffin (Auckland),NZL,0.58,2.91,267
1371,29/09/2016,Chocolate Twist (Cardiff),GBR,0.92,4.62,345
1372,30/09/2016,Orange Juice (Lille),FRA,0.53,2.67,486
1373,01/10/2016,Lemon & Ginger Tea (Salzburg),AUT,0.82,4.12,130
1374,02/10/2016,Cheese & Pickle Sandwich (Boston),USA,0.61,3.04,498
1375,03/10/2016,Coffee (Sønderborg),DNK,1.09,5.43,125
1376,04/10/2016,Still Water (Brussels),BEL,0.44,2.18,231
1377,05/10/2016,Tuna Melt Panini (Lille),FRA,1.02,5.08,220
1378,06/10/2016,Orange Juice (Tromsø),NOR,0.53,2.63,151
1379,07/10/2016,Tomato Juice (Brussels),BEL,0.38,1.9,298
1380,08/10/2016,Almond Croissant (Canberra),AUS,0.45,2.27,388
1381,09/10/2016,Butter Croissant (Portland),USA,1,4.99,440
1382,10/10/2016,Apple Juice (Hamburg),DEU,0.57,2.85,492
1383,11/10/2016,Apple Juice (Berlin),DEU,1.01,5.06,202
1384,12/10/2016,Ham & Cheese Toastie (Edinburgh),GBR,0.45,2.27,181
1385,13/10/2016,Butter Croissant (Austin),USA,0.93,4.63,372
1386,14/10/2016,Lemon & Ginger Tea (Dresden),DEU,1.03,5.16,332
1387,15/10/2016,Tuna Melt Panini (Paris),FRA,0.83,4.16,182
1388,16/10/2016,Chicken Fajita Wrap (San Diego),USA,0.89,4.43,289
1389,17/10/2016,Peach Juice (Kirkland),USA,0.96,4.79,483
1390,18/10/2016,Porridge (Glasgow),GBR,0.99,4.93,368
1391,19/10/2016,Ham & Cheese Toastie (Katowice),POL,0.67,3.37,124
1392,20/10/2016,Butter Croissant (Glasgow),GBR,0.98,4.88,351
1393,21/10/2016,Still Water (Madison),USA,0.5,2.48,380
1394,22/10/2016,Toast (London),GBR,0.65,3.26,304
1395,23/10/2016,Fruit Box (Hamburg),DEU,0.93,4.66,195
1396,24/10/2016,Orange Juice (Albuquerque),USA,0.85,4.23,106
1397,25/10/2016,Porridge (Sønderborg),DNK,0.95,4.73,107
1398,26/10/2016,Green Tea (Seattle),USA,0.48,2.4,255
1399,27/10/2016,Orange Juice (Glasgow),GBR,0.73,3.64,483
1400,28/10/2016,Still Water (Sønderborg),DNK,0.59,2.94,104
1401,29/10/2016,Apple Juice (Strasbourg),FRA,0.38,1.92,461
1402,30/10/2016,Peach Juice (Odense),DNK,0.4,1.98,168
1403,31/10/2016,Tomato Juice (Berlin),DEU,0.77,3.87,167
1404,01/11/2016,Chocolate Twist (Tromsø),NOR,0.83,4.17,420
1405,02/11/2016,Tuna Melt Panini (Dublin),IRL,0.37,1.87,231
1406,03/11/2016,Sparkling Water (Melbourne),AUS,0.31,1.56,430
1407,04/11/2016,Tomato Juice (Albuquerque),USA,0.47,2.35,285
1408,05/11/2016,Orange Juice (Hamburg),DEU,0.8,4.01,239
1409,06/11/2016,Sparkling Water (Dresden),DEU,0.84,4.2,281
1410,07/11/2016,Butter Croissant (Dublin),IRL,1.05,5.27,119
1411,08/11/2016,Chocolate Twist (Katowice),POL,0.78,3.9,268
1412,09/11/2016,Chicken Fajita Wrap (Auckland),NZL,0.58,2.9,129
1413,10/11/2016,Fruit Box (Portland),USA,0.88,4.42,130
1414,11/11/2016,Chicken Fajita Wrap (Hamburg),DEU,0.64,3.22,144
1415,12/11/2016,Still Water (Cardiff),GBR,0.64,3.21,158
1416,13/11/2016,Chocolate Chip Muffin (Strasbourg),FRA,0.43,2.17,365
1417,14/11/2016,Butter Croissant (Munich),DEU,1.02,5.12,293
1418,15/11/2016,Lemon & Ginger Tea (Toulouse),FRA,1.08,5.4,219
1419,16/11/2016,Butter Croissant (Manchester),GBR,0.8,4.02,399
1420,17/11/2016,Tea (Gdańsk),POL,0.96,4.79,464
1421,18/11/2016,Fruit Box (Vancouver),CAN,0.3,1.51,489
1422,19/11/2016,Yoghurt (Toronto),CAN,0.63,3.17,444
1423,20/11/2016,Peach Juice (London),GBR,0.4,1.98,207
1424,21/11/2016,Apple Juice (Seattle),USA,0.6,3.02,447
1425,22/11/2016,Butter Croissant (Stockholm),SWE,1.06,5.32,423
1426,23/11/2016,Ham & Cheese Toastie (Hamburg),DEU,0.84,4.22,381
1427,24/11/2016,Almond Croissant (Vancouver),CAN,0.86,4.31,452
1428,25/11/2016,Tomato Juice (Manchester),GBR,0.93,4.64,411
1429,26/11/2016,Tea (Birmingham),GBR,0.59,2.96,486
1430,27/11/2016,Porridge (Geneva),CHE,0.4,1.98,486
1431,28/11/2016,Chocolate Chip Muffin (Birmingham),GBR,0.83,4.15,186
1432,29/11/2016,Tuna Melt Panini (Toulouse),FRA,0.75,3.77,125
1433,30/11/2016,Sparkling Water (Austin),USA,0.63,3.16,127
1434,01/12/2016,Fruit Box (Hamburg),DEU,0.77,3.83,105
1435,02/12/2016,Tomato Juice (Stockholm),SWE,0.53,2.63,169
1436,03/12/2016,Fruit Box (Dublin),IRL,0.66,3.3,470
1437,04/12/2016,Chocolate Chip Muffin (Toronto),CAN,0.48,2.4,185
1438,05/12/2016,Ham & Cheese Toastie (Dresden),DEU,0.41,2.03,364
