Order ID,Date,Product,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity
822432,7/5/2019,Granola Bar (Melbourne),AUS,0.89,4.45,201
822433,7/6/2019,Peach Juice (Brussels),BEL,0.62,3.09,461
822434,7/7/2019,Chocolate Chip Muffin (Strasbourg),FRA,0.68,3.42,483
822435,7/8/2019,Peach Juice (Southampton),GBR,0.76,3.79,329
822436,7/9/2019,Sparkling Water (Glasgow),GBR,0.91,4.56,242
822437,7/10/2019,Ham & Cheese Toastie (Glasgow),GBR,1.09,5.45,424
822438,7/11/2019,Tuna Melt Panini (San Diego),USA,0.45,2.24,364
822439,7/12/2019,Chicken Fajita Wrap (Vancouver),CAN,0.88,4.39,410
822440,7/13/2019,Toast (Glasgow),GBR,0.68,3.41,476
822441,7/14/2019,BLT Sandwich (Melbourne),AUS,0.42,2.12,465
822442,7/15/2019,Sparkling Water (Tromsø),NOR,0.43,2.13,320
822443,7/16/2019,Sparkling Water (San Diego),USA,0.84,4.18,451
822444,7/17/2019,Granola Bar (Geneva),CHE,0.66,3.31,252
822445,7/18/2019,Lemon & Ginger Tea (Potsdam),DEU,0.96,4.8,279
822446,7/19/2019,Orange Juice (Boston),USA,0.98,4.9,400
822447,7/20/2019,Chicken Salad Sandwich (Lausanne),CHE,0.45,2.26,458
822448,7/21/2019,Chicken Fajita Wrap (Southampton),GBR,1.04,5.21,209
822449,7/22/2019,Cheese & Pickle Sandwich (Manchester),GBR,0.95,4.76,376
822450,7/23/2019,Green Tea (Tromsø),NOR,0.76,3.82,299
822451,7/24/2019,Ham & Cheese Toastie (Stockholm),SWE,0.71,3.55,451
822452,7/25/2019,BLT Sandwich (Kirkland),USA,0.94,4.69,443
822453,7/26/2019,Coffee (Canberra),AUS,1.06,5.31,260
822454,7/27/2019,Tuna Melt Panini (Birmingham),GBR,1.07,5.36,214
822455,7/28/2019,Sparkling Water (Brussels),BEL,0.72,3.58,393
822456,7/29/2019,Toast (Tromsø),NOR,0.67,3.33,376
822457,7/30/2019,Tuna Melt Panini (Madison),USA,0.66,3.28,454
822458,7/31/2019,Tuna Melt Panini (Odense),DNK,0.35,1.77,230
822459,8/1/2019,Green Tea (Portland),USA,1,5,355
822460,8/2/2019,Fruit Box (Manchester),GBR,0.72,3.58,439
822461,8/3/2019,Granola Bar (Munich),DEU,0.49,2.45,493
822462,8/4/2019,Peach Juice (Dublin),IRL,0.95,4.73,469
822463,8/5/2019,Chicken Fajita Wrap (Geneva),CHE,0.63,3.13,241
822464,8/6/2019,Sparkling Water (Copenhagan),DNK,0.53,2.65,386
822465,8/7/2019,Tuna Melt Panini (Galway),IRL,0.34,1.69,247
822466,8/8/2019,Apple Juice (Hamilton),NZL,1,5.02,247
822467,8/9/2019,Fruit Box (Berlin),DEU,0.82,4.1,311
822468,8/10/2019,Butter Croissant (Melbourne),AUS,0.46,2.29,296
822469,8/11/2019,Blueberry Muffin (Kraków),POL,0.34,1.69,226
822470,8/12/2019,Chicken Fajita Wrap (Toulouse),FRA,1.07,5.36,460
822471,8/13/2019,Apple Juice (Boston),USA,0.76,3.78,378
822472,8/14/2019,Granola Bar (Gdańsk),POL,0.76,3.81,402
822473,8/15/2019,Fruit Box (Sydney),AUS,0.66,3.29,418
822474,8/16/2019,Apple Juice (Strasbourg),FRA,0.55,2.74,357
822475,8/17/2019,Chicken Fajita Wrap (Edinburgh),GBR,0.31,1.53,301
822476,8/18/2019,Butter Croissant (Kraków),POL,1.07,5.35,305
822477,8/19/2019,Porridge (Odense),DNK,0.73,3.65,291
822478,8/20/2019,Porridge (Copenhagan),DNK,1,5.02,352
822479,8/21/2019,Tomato Juice (Dublin),IRL,0.8,4,352
822480,8/22/2019,Ham & Cheese Toastie (Graz),AUT,0.47,2.36,421
822481,8/23/2019,Chicken Fajita Wrap (Kirkland),USA,0.32,1.59,393
822482,8/24/2019,Chicken Salad Sandwich (Katowice),POL,0.91,4.56,460
822483,8/25/2019,Tea (Galway),IRL,0.66,3.32,232
822484,8/26/2019,Fruit Box (Glasgow),GBR,0.68,3.39,451
822485,8/27/2019,Chocolate Chip Muffin (Toulouse),FRA,0.64,3.19,299
822486,8/28/2019,Porridge (Auckland),NZL,0.63,3.14,500
822487,8/29/2019,Orange Juice (Portland),USA,0.74,3.7,470
822488,8/30/2019,Granola Bar (Lausanne),CHE,1,4.98,290
822489,8/31/2019,Blueberry Muffin (Toronto),CAN,0.46,2.3,394
822490,9/1/2019,Sparkling Water (Seattle),USA,0.47,2.35,462
822491,9/2/2019,Porridge (Paris),FRA,0.64,3.19,479
822492,9/3/2019,Peach Juice (Potsdam),DEU,0.99,4.96,257
822493,9/4/2019,Apple Juice (Stockholm),SWE,0.81,4.07,330
822494,9/5/2019,Blueberry Muffin (Southampton),GBR,0.7,3.48,309
822495,9/6/2019,Coffee (Toronto),CAN,1,4.98,247
822496,9/7/2019,Sparkling Water (Hamburg),DEU,0.9,4.51,469
822497,9/8/2019,BLT Sandwich (Albuquerque),USA,1.09,5.45,322
822498,9/9/2019,Toast (Copenhagan),DNK,0.89,4.45,249
822499,9/10/2019,Tuna Melt Panini (Edinburgh),GBR,0.45,2.27,458
822500,9/11/2019,Butter Croissant (Tromsø),NOR,0.58,2.88,380
822501,9/12/2019,Lemon & Ginger Tea (Stuttgart),DEU,0.7,3.5,289
822502,9/13/2019,Chicken Fajita Wrap (Salzburg),AUT,0.52,2.61,221
822503,9/14/2019,Tuna Melt Panini (Lille),FRA,0.58,2.9,447
822504,9/15/2019,Tuna Melt Panini (Sønderborg),DNK,0.61,3.05,379
822505,9/16/2019,Sparkling Water (Stockholm),SWE,1.04,5.21,487
822506,9/17/2019,Green Tea (Potsdam),DEU,1.06,5.32,282
822507,9/18/2019,Fruit Box (Dublin),IRL,0.64,3.22,436
822508,9/19/2019,BLT Sandwich (Lausanne),CHE,0.62,3.12,289
822509,9/20/2019,Butter Croissant (Birmingham),GBR,0.31,1.54,285
822510,9/21/2019,Chocolate Twist (Auckland),NZL,0.33,1.64,359
822511,9/22/2019,Porridge (Cardiff),GBR,0.66,3.28,327
822512,9/23/2019,Chicken Fajita Wrap (Auckland),NZL,1.1,5.5,373
822513,9/24/2019,BLT Sandwich (Canberra),AUS,0.81,4.05,477
822514,9/25/2019,Green Tea (Brussels),BEL,0.7,3.48,454
822515,9/26/2019,Chocolate Twist (Auckland),NZL,0.48,2.4,397
822516,9/27/2019,Porridge (Tromsø),NOR,0.69,3.44,311
822517,9/28/2019,Peach Juice (Southampton),GBR,0.32,1.61,385
822518,9/29/2019,Tuna Melt Panini (Austin),USA,0.41,2.06,291
822519,9/30/2019,Cheese & Pickle Sandwich (Sønderborg),DNK,0.36,1.8,397
822520,10/1/2019,Toast (Melbourne),AUS,0.59,2.97,439
822521,10/2/2019,Tea (Sydney),AUS,0.53,2.63,443
822522,10/3/2019,Granola Bar (Lille),FRA,0.7,3.52,408
822523,10/4/2019,Chocolate Chip Muffin (San Francisco),USA,0.95,4.74,391
822524,10/5/2019,Chocolate Chip Muffin (Berlin),DEU,0.52,2.59,495
822525,10/6/2019,Peach Juice (Kirkland),USA,0.45,2.26,328
822526,10/7/2019,Orange Juice (Glasgow),GBR,0.89,4.47,462
822527,10/8/2019,Tuna Melt Panini (Lausanne),CHE,1.04,5.19,262
822528,10/9/2019,Apple Juice (Birmingham),GBR,0.55,2.75,403
822529,10/10/2019,Orange Juice (Southampton),GBR,0.31,1.57,356
822530,10/11/2019,Butter Croissant (Auckland),NZL,0.62,3.12,312
822531,10/12/2019,Toast (Dublin),IRL,1.04,5.2,203
822532,10/13/2019,Coffee (Albuquerque),USA,0.67,3.34,234
822533,10/14/2019,Cheese & Pickle Sandwich (Cardiff),GBR,1.04,5.19,211
822534,10/15/2019,Sparkling Water (Dublin),IRL,0.84,4.22,262
822535,10/16/2019,Tomato Juice (Toulouse),FRA,0.71,3.56,410
822536,10/17/2019,Toast (Cardiff),GBR,0.35,1.75,424
822537,10/18/2019,Granola Bar (San Diego),USA,0.68,3.42,498
822538,10/19/2019,Still Water (Lille),FRA,0.71,3.53,329
822539,10/20/2019,Still Water (Boston),USA,0.79,3.96,491
822540,10/21/2019,Peach Juice (Vancouver),CAN,1.02,5.08,337
822541,10/22/2019,Apple Juice (Salzburg),AUT,0.78,3.91,295
822542,10/23/2019,Chicken Salad Sandwich (Stuttgart),DEU,0.39,1.93,340
822543,10/24/2019,BLT Sandwich (Auckland),NZL,0.47,2.33,477
822544,10/25/2019,Green Tea (Berlin),DEU,0.98,4.9,404
822545,10/26/2019,Tomato Juice (Portland),USA,0.98,4.89,209
822546,10/27/2019,Granola Bar (Tromsø),NOR,0.56,2.8,440
822547,10/28/2019,Lemon & Ginger Tea (Geneva),CHE,0.32,1.62,332
822548,10/29/2019,Chocolate Twist (Edinburgh),GBR,0.67,3.36,245
822549,10/30/2019,Chocolate Chip Muffin (Portland),USA,0.71,3.55,246
822550,10/31/2019,Orange Juice (Strasbourg),FRA,0.69,3.45,283
822551,11/1/2019,Tuna Melt Panini (Salzburg),AUT,0.76,3.82,340
822552,11/2/2019,Granola Bar (Auckland),NZL,0.57,2.86,317
822553,11/3/2019,Toast (Katowice),POL,0.82,4.12,400
822554,11/4/2019,Chicken Salad Sandwich (London),GBR,0.68,3.41,309
822555,11/5/2019,Chocolate Chip Muffin (Geneva),CHE,0.59,2.93,487
822556,11/6/2019,Lemon & Ginger Tea (Southampton),GBR,0.98,4.88,408
822557,11/7/2019,Almond Croissant (Hamilton),NZL,0.67,3.34,292
822558,11/8/2019,Almond Croissant (Galway),IRL,0.55,2.75,333
822559,11/9/2019,Almond Croissant (Dresden),DEU,0.96,4.81,381
822560,11/10/2019,Chocolate Twist (Vancouver),CAN,0.44,2.19,371
822561,11/11/2019,Tea (Albuquerque),USA,0.45,2.25,387
822562,11/12/2019,Sparkling Water (Toulouse),FRA,0.54,2.69,365
822563,11/13/2019,Chicken Fajita Wrap (Munich),DEU,0.59,2.93,408
822564,11/14/2019,Porridge (Seattle),USA,0.78,3.91,461
822565,11/15/2019,Orange Juice (Glasgow),GBR,0.98,4.88,322
822566,11/16/2019,Almond Croissant (San Diego),USA,0.82,4.09,319
822567,11/17/2019,Apple Juice (Portland),USA,0.73,3.66,226
822568,11/18/2019,Chicken Salad Sandwich (Melbourne),AUS,0.59,2.95,464
822569,11/19/2019,Apple Juice (Lausanne),CHE,0.36,1.78,455
822570,11/20/2019,Blueberry Muffin (Dublin),IRL,0.36,1.81,381
822571,11/21/2019,BLT Sandwich (Edinburgh),GBR,1.05,5.25,264
822572,11/22/2019,Toast (Stockholm),SWE,0.34,1.72,253
822573,11/23/2019,Lemon & Ginger Tea (Manchester),GBR,0.9,4.49,339
822574,11/24/2019,Granola Bar (Southampton),GBR,0.88,4.39,437
822575,11/25/2019,Orange Juice (Albuquerque),USA,0.72,3.61,450
822576,11/26/2019,BLT Sandwich (Munich),DEU,0.64,3.2,300
822577,11/27/2019,Orange Juice (Edinburgh),GBR,0.97,4.84,288
822578,11/28/2019,Cheese & Pickle Sandwich (Galway),IRL,0.62,3.12,277
822579,11/29/2019,Butter Croissant (Canberra),AUS,0.91,4.56,238
822580,11/30/2019,Tuna Melt Panini (Cardiff),GBR,0.89,4.47,439
822581,12/1/2019,Apple Juice (Canberra),AUS,0.51,2.53,212
822582,12/2/2019,Cheese & Pickle Sandwich (Boston),USA,0.43,2.13,430
822583,12/3/2019,Chicken Salad Sandwich (Gdańsk),POL,0.99,4.97,271
822584,12/4/2019,Tomato Juice (Geneva),CHE,0.67,3.37,414
822585,12/5/2019,Porridge (San Francisco),USA,0.91,4.53,464
822586,12/6/2019,Lemon & Ginger Tea (Lille),FRA,0.64,3.2,338
822587,12/7/2019,Chicken Salad Sandwich (Graz),AUT,0.87,4.35,350
822588,12/8/2019,Chicken Fajita Wrap (Galway),IRL,0.98,4.88,254
822589,12/9/2019,Fruit Box (Tromsø),NOR,0.52,2.6,257
822590,12/10/2019,Almond Croissant (Glasgow),GBR,1.06,5.29,411
822591,12/11/2019,Granola Bar (Toulouse),FRA,0.46,2.28,307
822592,12/12/2019,Toast (Cardiff),GBR,0.83,4.15,375
822593,12/13/2019,Porridge (Tromsø),NOR,0.91,4.55,350
822594,12/14/2019,Porridge (Manchester),GBR,0.45,2.26,418
822595,12/15/2019,Apple Juice (Munich),DEU,0.55,2.74,213
822596,12/16/2019,BLT Sandwich (Madison),USA,0.4,2.02,336
822597,12/17/2019,Chocolate Chip Muffin (Strasbourg),FRA,1.05,5.23,271
822598,12/18/2019,Fruit Box (Potsdam),DEU,0.72,3.62,493
822599,12/19/2019,Blueberry Muffin (Lausanne),CHE,1.08,5.39,229
822600,12/20/2019,Toast (Lille),FRA,0.44,2.18,322
822601,12/21/2019,Tea (Dublin),IRL,0.84,4.21,251
822602,12/22/2019,Ham & Cheese Toastie (Vancouver),CAN,0.69,3.46,484
822603,12/23/2019,Chocolate Chip Muffin (Hamilton),NZL,0.76,3.8,351
822604,12/24/2019,Peach Juice (Toronto),CAN,0.42,2.1,213
822605,12/25/2019,Granola Bar (Canberra),AUS,1.07,5.36,262
822606,12/26/2019,Butter Croissant (Auckland),NZL,1.06,5.29,401
822607,12/27/2019,Apple Juice (Geneva),CHE,0.34,1.71,325
822608,12/28/2019,Ham & Cheese Toastie (Lille),FRA,0.75,3.75,413
822609,12/29/2019,Green Tea (Vancouver),CAN,0.34,1.72,500
822610,12/30/2019,Granola Bar (San Francisco),USA,0.94,4.72,313
822611,12/31/2019,Tomato Juice (Sønderborg),DNK,0.91,4.53,377
822612,1/1/2019,Cheese & Pickle Sandwich (Brussels),BEL,0.62,3.08,350
822613,1/2/2019,Tuna Melt Panini (Sydney),AUS,0.69,3.47,313
822614,1/3/2019,Porridge (Hamburg),DEU,0.66,3.28,259
822615,1/4/2019,Still Water (Canberra),AUS,0.78,3.89,381
822616,1/5/2019,Still Water (Vancouver),CAN,0.77,3.86,480
822617,1/6/2019,Blueberry Muffin (Lausanne),CHE,0.5,2.52,227
822618,1/7/2019,Cheese & Pickle Sandwich (Lille),FRA,0.37,1.84,369
822619,1/8/2019,Still Water (Lausanne),CHE,0.34,1.68,324
822620,1/9/2019,Granola Bar (Lausanne),CHE,0.97,4.84,261
822621,1/10/2019,Still Water (Potsdam),DEU,0.8,3.98,239
822622,1/11/2019,Tea (Sydney),AUS,0.43,2.17,466
822623,1/12/2019,BLT Sandwich (Katowice),POL,0.62,3.08,483
822624,1/13/2019,Green Tea (Katowice),POL,0.34,1.72,364
822625,1/14/2019,Chicken Salad Sandwich (Stuttgart),DEU,0.55,2.76,281
822626,1/15/2019,Chicken Fajita Wrap (Stockholm),SWE,0.78,3.92,333
822627,1/16/2019,Chicken Fajita Wrap (San Francisco),USA,0.35,1.76,244
822628,1/17/2019,Peach Juice (Hamilton),NZL,1.03,5.14,278
822629,1/18/2019,Cheese & Pickle Sandwich (Auckland),NZL,0.35,1.74,243
822630,1/19/2019,Almond Croissant (Strasbourg),FRA,0.95,4.74,348
822631,1/20/2019,Tomato Juice (Graz),AUT,0.48,2.41,364
822632,1/21/2019,Green Tea (Southampton),GBR,0.93,4.67,460
822633,1/22/2019,Cheese & Pickle Sandwich (Stuttgart),DEU,0.32,1.62,303
822634,1/23/2019,Orange Juice (Berlin),DEU,0.76,3.81,455
822635,1/24/2019,Chicken Fajita Wrap (Cardiff),GBR,1.1,5.48,302
822636,1/25/2019,Lemon & Ginger Tea (Cardiff),GBR,1.07,5.37,346
822637,1/26/2019,Cheese & Pickle Sandwich (Toulouse),FRA,0.39,1.94,246
822638,1/27/2019,Fruit Box (London),GBR,0.65,3.25,330
822639,1/28/2019,Tuna Melt Panini (Stockholm),SWE,0.75,3.75,409
822640,1/29/2019,Cheese & Pickle Sandwich (Stuttgart),DEU,0.33,1.66,334
822641,1/30/2019,Green Tea (London),GBR,0.69,3.47,305
822642,1/31/2019,BLT Sandwich (Southampton),GBR,0.44,2.22,468
822643,2/1/2019,Blueberry Muffin (Portland),USA,0.41,2.06,245
822644,2/2/2019,Granola Bar (Boston),USA,0.46,2.3,402
822645,2/3/2019,Blueberry Muffin (Sønderborg),DNK,0.87,4.34,256
822646,2/4/2019,BLT Sandwich (Manchester),GBR,0.95,4.73,476
822647,2/5/2019,Toast (Dresden),DEU,0.61,3.07,261
822648,2/6/2019,BLT Sandwich (Odense),DNK,0.32,1.62,475
822649,2/7/2019,Chicken Salad Sandwich (Cardiff),GBR,0.34,1.72,263
822650,2/8/2019,Cheese & Pickle Sandwich (Geneva),CHE,0.94,4.72,242
822651,2/9/2019,Tomato Juice (Berlin),DEU,0.82,4.1,292
822652,2/10/2019,Toast (Hamilton),NZL,0.91,4.55,499
822653,2/11/2019,Porridge (Austin),USA,0.83,4.16,478
822654,2/12/2019,Orange Juice (Toronto),CAN,0.38,1.9,302
822655,2/13/2019,Granola Bar (Melbourne),AUS,0.83,4.15,397
822656,2/14/2019,Chicken Fajita Wrap (Strasbourg),FRA,0.73,3.64,353
822657,2/15/2019,Porridge (London),GBR,0.6,2.99,478
822658,2/16/2019,Lemon & Ginger Tea (Hamilton),NZL,0.63,3.14,498
822659,2/17/2019,Peach Juice (Glasgow),GBR,0.31,1.57,273
822660,2/18/2019,Lemon & Ginger Tea (Auckland),NZL,0.86,4.29,305
822661,2/19/2019,Chocolate Twist (Glasgow),GBR,0.89,4.45,493
822662,2/20/2019,Tuna Melt Panini (Toulouse),FRA,0.8,4,425
822663,2/21/2019,Tea (Lausanne),CHE,0.45,2.24,360
822664,2/22/2019,Butter Croissant (San Francisco),USA,0.43,2.14,336
822665,2/23/2019,Sparkling Water (Kirkland),USA,0.59,2.93,487
822666,2/24/2019,Sparkling Water (Auckland),NZL,0.44,2.22,307
822667,2/25/2019,Coffee (Katowice),POL,1.1,5.49,500
822668,2/26/2019,Tomato Juice (Hamburg),DEU,0.63,3.15,489
822669,2/27/2019,Tea (Galway),IRL,0.42,2.1,219
822670,2/28/2019,Toast (Hamburg),DEU,0.49,2.43,397
822671,3/1/2019,Porridge (Manchester),GBR,0.47,2.33,415
822672,3/2/2019,Almond Croissant (Birmingham),GBR,0.46,2.28,285
822673,3/3/2019,Sparkling Water (Dresden),DEU,1.04,5.21,304
822674,3/4/2019,Ham & Cheese Toastie (Strasbourg),FRA,0.97,4.85,207
822675,3/5/2019,Ham & Cheese Toastie (Seattle),USA,0.89,4.45,425
822676,3/6/2019,Coffee (Canberra),AUS,0.53,2.65,424
822677,3/7/2019,Apple Juice (Stockholm),SWE,0.4,1.99,211
822678,3/8/2019,Chicken Salad Sandwich (San Diego),USA,0.49,2.47,468
822679,3/9/2019,Green Tea (Austin),USA,0.82,4.11,321
822680,3/10/2019,Cheese & Pickle Sandwich (Lausanne),CHE,0.71,3.54,286
822681,3/11/2019,Toast (Kraków),POL,0.44,2.2,351
822682,3/12/2019,Green Tea (Seattle),USA,0.34,1.69,425
822683,3/13/2019,Chocolate Chip Muffin (Lausanne),CHE,0.81,4.07,311
822684,3/14/2019,Coffee (San Diego),USA,0.83,4.14,344
822685,3/15/2019,BLT Sandwich (San Diego),USA,0.98,4.89,285
822686,3/16/2019,Still Water (Stockholm),SWE,0.31,1.57,212
822687,3/17/2019,Apple Juice (Portland),USA,0.4,1.98,218
822688,3/18/2019,Butter Croissant (San Francisco),USA,0.4,1.98,334
822689,3/19/2019,Sparkling Water (Hamburg),DEU,0.72,3.59,468
822690,3/20/2019,Lemon & Ginger Tea (Toronto),CAN,0.56,2.8,406
822691,3/21/2019,Fruit Box (London),GBR,0.89,4.47,373
822692,3/22/2019,Coffee (Auckland),NZL,0.79,3.96,427
822693,3/23/2019,Chicken Salad Sandwich (Salzburg),AUT,0.81,4.04,211
822694,3/24/2019,Porridge (Kraków),POL,0.65,3.27,411
822695,3/25/2019,Green Tea (Austin),USA,0.89,4.47,254
822696,3/26/2019,Porridge (Berlin),DEU,0.83,4.17,200
822697,3/27/2019,Ham & Cheese Toastie (Galway),IRL,0.64,3.18,425
822698,3/28/2019,Chocolate Chip Muffin (Stuttgart),DEU,0.94,4.71,350
822699,3/29/2019,Cheese & Pickle Sandwich (Birmingham),GBR,0.42,2.1,351
822700,3/30/2019,Almond Croissant (Boston),USA,0.38,1.9,496
822701,3/31/2019,Tea (Berlin),DEU,0.93,4.63,376
822702,4/1/2019,Almond Croissant (Hamburg),DEU,1.01,5.06,370
822703,4/2/2019,Blueberry Muffin (Lille),FRA,0.33,1.66,206
822704,4/3/2019,Peach Juice (Tromsø),NOR,1.02,5.09,300
822705,4/4/2019,Sparkling Water (Dublin),IRL,0.37,1.85,402
822706,4/5/2019,Apple Juice (Odense),DNK,0.89,4.45,321
822707,4/6/2019,Ham & Cheese Toastie (Edinburgh),GBR,0.93,4.67,292
822708,4/7/2019,Still Water (Toronto),CAN,0.37,1.87,321
822709,4/8/2019,BLT Sandwich (Paris),FRA,1.06,5.31,214
822710,4/9/2019,Almond Croissant (Vancouver),CAN,0.68,3.38,258
822711,4/10/2019,Granola Bar (Sønderborg),DNK,0.31,1.54,340
822712,4/11/2019,Almond Croissant (Galway),IRL,0.7,3.49,471
822713,4/12/2019,Tomato Juice (Odense),DNK,0.57,2.83,462
822714,4/13/2019,Blueberry Muffin (Galway),IRL,0.85,4.23,314
822715,4/14/2019,Granola Bar (Berlin),DEU,0.92,4.59,271
822716,4/15/2019,Chicken Salad Sandwich (Kirkland),USA,0.82,4.11,465
822717,4/16/2019,Peach Juice (Vancouver),CAN,0.85,4.23,361
822718,4/17/2019,Butter Croissant (Melbourne),AUS,0.31,1.57,341
822719,4/18/2019,Chocolate Twist (Auckland),NZL,0.75,3.75,242
822720,4/19/2019,Chocolate Chip Muffin (San Diego),USA,1.02,5.08,440
822721,4/20/2019,BLT Sandwich (Stuttgart),DEU,0.79,3.97,442
822722,4/21/2019,Lemon & Ginger Tea (Cardiff),GBR,0.63,3.15,280
822723,4/22/2019,Apple Juice (Tromsø),NOR,0.74,3.69,370
822724,4/23/2019,Chicken Fajita Wrap (Berlin),DEU,0.8,4.01,470
822725,4/24/2019,Peach Juice (Kirkland),USA,1.04,5.21,292
822726,4/25/2019,Apple Juice (Stockholm),SWE,1.02,5.12,301
822727,4/26/2019,Almond Croissant (San Francisco),USA,1.06,5.32,279
822728,4/27/2019,Chocolate Twist (Toronto),CAN,0.36,1.8,385
822729,4/28/2019,Chicken Salad Sandwich (Manchester),GBR,0.88,4.38,220
822730,4/29/2019,Toast (Munich),DEU,0.32,1.58,469
822731,4/30/2019,Apple Juice (Melbourne),AUS,0.38,1.9,273
822732,5/1/2019,BLT Sandwich (Lausanne),CHE,0.47,2.34,474
822733,5/2/2019,Coffee (Munich),DEU,0.46,2.31,252
822734,5/3/2019,BLT Sandwich (Graz),AUT,0.76,3.8,355
822735,5/4/2019,Lemon & Ginger Tea (Stuttgart),DEU,0.71,3.53,222
822736,5/5/2019,Fruit Box (Dublin),IRL,0.71,3.54,328
822737,5/6/2019,Cheese & Pickle Sandwich (Lille),FRA,0.37,1.84,206
822738,5/7/2019,Tea (Melbourne),AUS,0.41,2.05,385
822739,5/8/2019,Porridge (Hamburg),DEU,0.64,3.2,316
822740,5/9/2019,Apple Juice (Edinburgh),GBR,0.7,3.52,434
822741,5/10/2019,Ham & Cheese Toastie (Galway),IRL,0.91,4.55,235
822742,5/11/2019,Lemon & Ginger Tea (Southampton),GBR,0.73,3.64,461
822743,5/12/2019,Chocolate Chip Muffin (Galway),IRL,0.83,4.15,495
822744,5/13/2019,Chocolate Chip Muffin (Kirkland),USA,0.83,4.14,495
822745,5/14/2019,Sparkling Water (Vancouver),CAN,0.67,3.33,250
822746,5/15/2019,Butter Croissant (Southampton),GBR,0.57,2.84,479
822747,5/16/2019,Tomato Juice (Hamburg),DEU,0.99,4.95,320
822748,5/17/2019,Peach Juice (Paris),FRA,0.48,2.38,362
822749,5/18/2019,Apple Juice (Copenhagan),DNK,0.58,2.92,322
822750,5/19/2019,Granola Bar (San Diego),USA,1.07,5.36,456
822751,5/20/2019,Sparkling Water (Portland),USA,0.78,3.91,259
822752,5/21/2019,Butter Croissant (Lille),FRA,0.74,3.68,419
822753,5/22/2019,Granola Bar (Cardiff),GBR,0.6,3.01,354
822754,5/23/2019,Tea (Stockholm),SWE,1.07,5.35,230
822755,5/24/2019,Tomato Juice (Manchester),GBR,0.58,2.91,472
822756,5/25/2019,Green Tea (Manchester),GBR,0.61,3.06,386
822757,5/26/2019,Green Tea (Seattle),USA,0.69,3.45,465
822758,5/27/2019,Porridge (San Diego),USA,0.38,1.9,264
822759,5/28/2019,Butter Croissant (Graz),AUT,0.41,2.07,263
822760,5/29/2019,Coffee (Austin),USA,0.83,4.15,334
822761,5/30/2019,Butter Croissant (Potsdam),DEU,0.63,3.16,361
822762,5/31/2019,Coffee (London),GBR,1.04,5.2,379
822763,6/1/2019,Green Tea (Southampton),GBR,0.57,2.84,413
822764,6/2/2019,Green Tea (Lille),FRA,0.66,3.29,326
822765,6/3/2019,Chicken Fajita Wrap (Albuquerque),USA,0.39,1.93,260
822766,6/4/2019,Cheese & Pickle Sandwich (Strasbourg),FRA,0.57,2.87,428
822767,6/5/2019,Butter Croissant (Portland),USA,0.48,2.39,484
822768,6/6/2019,Butter Croissant (Lausanne),CHE,0.74,3.71,285
822769,6/7/2019,Sparkling Water (Graz),AUT,0.4,2.01,411
822770,6/8/2019,Orange Juice (Lille),FRA,0.72,3.58,413
822771,6/9/2019,Chocolate Chip Muffin (Birmingham),GBR,0.5,2.5,484
822772,6/10/2019,Sparkling Water (Melbourne),AUS,0.97,4.86,340
822773,6/11/2019,Coffee (San Diego),USA,0.43,2.14,458
822774,6/12/2019,Lemon & Ginger Tea (Auckland),NZL,0.86,4.31,207
822775,6/13/2019,Orange Juice (Cardiff),GBR,0.57,2.86,427
822776,6/14/2019,Apple Juice (Geneva),CHE,0.76,3.8,486
822777,6/15/2019,Tuna Melt Panini (Lille),FRA,0.62,3.11,420
822778,6/16/2019,Peach Juice (Austin),USA,0.6,3,266
822779,6/17/2019,Chicken Fajita Wrap (Boston),USA,0.37,1.87,338
822780,6/18/2019,Green Tea (Potsdam),DEU,0.35,1.76,484
822781,6/19/2019,Ham & Cheese Toastie (San Francisco),USA,1.05,5.23,224
822782,6/20/2019,Almond Croissant (London),GBR,0.9,4.5,425
822783,6/21/2019,Fruit Box (Brussels),BEL,0.78,3.89,334
822784,6/22/2019,Blueberry Muffin (Hamilton),NZL,0.85,4.23,490
822785,6/23/2019,Chicken Salad Sandwich (Dublin),IRL,0.55,2.73,392
822786,6/24/2019,Chocolate Chip Muffin (Paris),FRA,0.92,4.62,472
822787,6/25/2019,Peach Juice (Birmingham),GBR,0.63,3.17,316
822788,6/26/2019,Tuna Melt Panini (Stuttgart),DEU,1,5.01,200
822789,6/27/2019,Tea (Lausanne),CHE,0.53,2.67,250
822790,6/28/2019,BLT Sandwich (Hamilton),NZL,0.38,1.89,241
822791,6/29/2019,Fruit Box (Dresden),DEU,0.85,4.23,218
822792,6/30/2019,Cheese & Pickle Sandwich (Cardiff),GBR,0.5,2.49,297
822793,7/1/2019,Tea (San Francisco),USA,0.49,2.45,381
822794,7/2/2019,Butter Croissant (Paris),FRA,0.58,2.91,282
822795,7/3/2019,Toast (Auckland),NZL,0.38,1.91,422
822796,7/4/2019,Toast (Sønderborg),DNK,0.94,4.71,466
822797,7/5/2019,Porridge (Kraków),POL,0.36,1.82,335
822798,7/6/2019,Orange Juice (Vancouver),CAN,0.88,4.41,389
822799,7/7/2019,Chocolate Chip Muffin (Berlin),DEU,0.79,3.93,438
822800,7/8/2019,Porridge (Tromsø),NOR,0.77,3.84,262
